web_url,snippet,source,keywords,pub_date,word_count,headline.main,headline.kicker,headline.content_kicker,headline.print_headline,headline.name,headline.seo,headline.sub,byline.original,byline.organization,title,index,original_title,budget,original_language,homepage,overview,popularity,runtime,revenue,release_date,vote_average,vote_count,generes,spoken_language,production_countries
https://www.nytimes.com/2023/05/25/movies/the-attachment-diaries-review.html,"A gynecologist and her patient form a horrifyingly twisted connection in this batty, bloody Argentine melodrama.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: The Attachment Diaries (Movie), rank: 2, major: N, name: persons, value: Diment, Valentin Javier, rank: 3, major: N",2023-05-25T11:00:03+0000,295,"‘The Attachment Diaries’ Review: Love, Sick",,,The Attachment Diaries,,,,By Jeannette Catsoulis,,The Attachment Diaries,1.0,El apego,0.0,es,,"Argentina, 1970s. A desperate young woman goes to a clinic to have a clandestine abortion. As her pregnancy is already through the fourth month, the doctor refuses. Instead, she proposes to sell the baby to one of her clients and offers to provide shelter in her house until the child is born. Their disturbed personalities will become intertwined in a strange and dangerous relationship.",1.278,102.0,0.0,2021-10-07,3.0,4.0,"Drama, Mystery, Thriller, Horror",Spanish,Argentina
https://www.nytimes.com/2023/05/04/movies/whats-love-got-to-do-with-it-review.html,Two childhood friends navigate cultural differences in this pleasantly uncontentious romantic comedy.,The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: persons, value: Kapur, Shekhar, rank: 2, major: N, name: persons, value: James, Lily, rank: 3, major: N, name: persons, value: Azmi, Shabana, rank: 4, major: N, name: persons, value: Thompson, Emma, rank: 5, major: N",2023-05-04T17:16:45+0000,287,Review: ‘What’s Love Got to Do With It?’ Probably a Lot,,,What’s Love Got to Do With It?,,,,By Jeannette Catsoulis,,What’s Love Got to Do With It?’ Probably a Lo,,,,,,,,,,,,,nan,nan,nan
https://www.nytimes.com/2023/05/04/movies/you-can-live-forever-review.html,Religion comes between two girls falling in love in the 1990s in this sweet coming-of-age film bathed in grunge hues.,The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: You Can Live Forever (Movie), rank: 2, major: N, name: persons, value: Slutsky, Mark, rank: 3, major: N, name: persons, value: Watts, Sarah (Film Director), rank: 4, major: N, name: persons, value: ""ODriscoll, Anwen"", rank: 5, major: N, name: persons, value: Laporte, June (Actor), rank: 6, major: N",2023-05-04T11:00:08+0000,294,‘You Can Live Forever’ Review: Do You Love Me Now?,,,You Can Live Forever,,,,By Elisabeth Vincentelli,,You Can Live Forever,3.0,You Can Live Forever,0.0,en,https://gooddeedentertainment.com/you-can-live-forever/,"When Jaime, a gay teenager, is sent to live in a community of Jehovah's Witnesses in small-town Quebec, she falls madly in love with a devout Witness girl. The two embark on an intense affair with consequences that will reshape the rest of their lives.",21.801,96.0,15055.0,2023-03-24,6.474,38.0,"Drama, Romance","English, French","Canada, United States of America"
https://www.nytimes.com/2023/04/21/movies/a-tourists-guide-to-love-review.html,Rachael Leigh Cook stars in this bland rom-com as a travel executive exploring Vietnam and getting over a breakup.,The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: ""A Tourists Guide to Love (Movie)"", rank: 2, major: N, name: persons, value: Tsuchida, Steven, rank: 3, major: N, name: persons, value: Cook, Rachael Leigh, rank: 4, major: N",2023-04-21T07:03:25+0000,276,‘A Tourist’s Guide to Love’ Review: A Wearyingly Familiar Trip,,,A Tourist’s  Guide to Love,,,,By Elisabeth Vincentelli,,A Tourist’s Guide to Love,,,,,,,,,,,,,nan,nan,nan
https://www.nytimes.com/2023/04/20/movies/other-peoples-children-review.html,"A radiant Virginie Efira stars as a Parisian teacher who blissfully falls for a man and his 4-year-old daughter, complicating everyone’s lives.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: persons, value: Zlotowski, Rebecca, rank: 2, major: N, name: creative_works, value: ""Other Peoples Children (Movie)"", rank: 3, major: N",2023-04-20T15:35:13+0000,801,‘Other People’s Children’ Review: True Romance,Critic’s pick,,Intoxicating Love With a Sobering Turn,,,,By Manohla Dargis,,Other People’s Children,,,,,,,,,,,,,nan,nan,nan
https://www.nytimes.com/2023/04/13/movies/one-true-loves-movie-review.html,"A film adaptation of Taylor Jenkins Reid’s novel has potential for drama, but it stumbles on stock melodrama.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: persons, value: Bracey, Luke (1989- ), rank: 2, major: N, name: persons, value: Liu, Simu, rank: 3, major: N, name: persons, value: Reid, Taylor Jenkins, rank: 4, major: N, name: persons, value: Soo, Phillipa, rank: 5, major: N, name: persons, value: Fickman, Andy, rank: 6, major: N, name: creative_works, value: One True Loves (Movie), rank: 7, major: N",2023-04-13T11:00:06+0000,320,‘One True Loves’ Review: A Romance Lost at Sea,,,One True Loves,,,,By Brandon Yu,,One True Loves,9.0,One True Loves,0.0,en,,"Emma and Jesse are living the perfect life together, until Jesse disappears in a tragic helicopter crash on their first wedding anniversary. Four years later, Emma has found happiness again and is about to marry her best friend when Jesse resurfaces, turning her world upside down and leaving her torn between two great loves.",12.031,100.0,37820.0,2023-04-07,6.513,77.0,"Romance, Comedy, Drama","English, Spanish","Czech Republic, United States of America"
https://www.nytimes.com/2023/04/13/movies/the-lost-weekend-a-love-story-review.html,"There’s not much Lennon music heard in this doc about his affair with May Pang, and given how much Pang trashes his wife, Yoko Ono, it’s no surprise it was withheld.",The New York Times,"name: subject, value: Documentary Films and Programs, rank: 1, major: N, name: creative_works, value: The Lost Weekend: A Love Story (Movie), rank: 2, major: N, name: persons, value: Pang, May, rank: 3, major: N, name: persons, value: Lennon, John, rank: 4, major: N, name: persons, value: Ono, Yoko, rank: 5, major: N, name: persons, value: Brandstein, Eve, rank: 6, major: N, name: persons, value: Kaufman, Richard S (Filmmaker), rank: 7, major: N, name: persons, value: Samuels, Stuart (Filmmaker), rank: 8, major: N, name: subject, value: Content Type: Personal Profile, rank: 9, major: N, name: subject, value: Pop and Rock Music, rank: 10, major: N",2023-04-13T11:00:03+0000,327,‘The Lost Weekend: A Love Story’ Review: When John Lennon Strayed,,,The Lost Weekend:  A Love Story,,,,By Glenn Kenny,,The Lost Weekend: A Love Story,11.0,The Lost Weekend: A Love Story,0.0,en,https://thelostweekendmovie.com/,"May Pang lovingly recounts her life in rock & roll and the whirlwind 18 months spent as friend, lover, and confidante to one of the towering figures of popular culture, John Lennon, in this funny, touching, and vibrant portrait of first love.",39.312,95.0,77145.0,2023-04-13,6.0,2.0,Documentary,English,United States of America
https://www.nytimes.com/2023/03/30/movies/a-thousand-and-one-review.html,"A mesmerizing Teyana Taylor stars in A.V. Rockwell’s feature directing debut, about motherhood and survival in a fast-changing city.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: A Thousand and One (Movie), rank: 2, major: N, name: persons, value: Rockwell, AV (Film Director), rank: 3, major: N, name: persons, value: Taylor, Teyana (1990- ), rank: 4, major: N",2023-03-30T18:53:42+0000,971,‘A Thousand and One’ Review: A New York Love Story,Critic’s Pick,,An Unbending Will Meets a Shifting City,,,,By Manohla Dargis,,A Thousand and One,13.0,A Thousand and One,0.0,en,https://www.focusfeatures.com/a-thousand-and-one/,"Struggling but unapologetically living on her own terms, Inez is moving from shelter to shelter in mid-1990s New York City. With her 6-year-old son Terry in foster care and unable to leave him again, she kidnaps him so they can build their life together. As the years go by, their family grows and Terry becomes a smart yet quiet teenager, but the secret that has defined their lives threatens to destroy the home they have so improbably built.",9.624,116.0,3395595.0,2023-03-31,6.871,89.0,"Drama, Crime","English, Spanish, Portuguese",United States of America
https://www.nytimes.com/2023/02/09/movies/your-place-or-mine-review.html,This humdrum Netflix romantic comedy features Reese Witherspoon and Ashton Kutcher as longtime friends with possibly hidden feelings for each other.,The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: Your Place or Mine (Movie), rank: 2, major: N, name: persons, value: Witherspoon, Reese, rank: 3, major: N, name: persons, value: Kutcher, Ashton, rank: 4, major: N, name: persons, value: McKenna, Aline Brosh, rank: 5, major: N",2023-02-10T00:00:05+0000,569,‘Your Place or Mine’ Review: Try Neither,,,They Have a Humdrum Kind of Love,,,,By Amy Nicholson,,Your Place or Mine,15.0,Your Place or Mine,0.0,en,https://www.netflix.com/title/81045831,"When best friends and total opposites Debbie and Peter swap homes for a week, they get a peek into each other's lives that could open the door to love.",14.869,109.0,0.0,2023-02-10,6.281,724.0,"Romance, Comedy",English,United States of America
https://www.nytimes.com/2023/02/02/movies/love-in-the-time-of-fentanyl-review.html,"To combat the overdose crisis, a group that includes former and current users open a safe consumption site where shooting up does not have to mean death.",The New York Times,"name: subject, value: Documentary Films and Programs, rank: 1, major: N, name: subject, value: Fentanyl, rank: 2, major: N, name: subject, value: Drug Abuse and Traffic, rank: 3, major: N, name: subject, value: Volunteers and Community Service, rank: 4, major: N, name: creative_works, value: Love in the Time of Fentanyl (Movie), rank: 5, major: N, name: persons, value: Askey, Colin, rank: 6, major: N, name: glocations, value: Vancouver (British Columbia), rank: 7, major: N, name: organizations, value: Overdose Prevention Society, rank: 8, major: N",2023-02-02T12:00:11+0000,306,"‘Love in the Time of Fentanyl’ Review: Heartbreak, Death and Hope in Vancouver",,,Love in the Time Of Fentanyl,,,,By Concepción de León,,Love in the Time of Fentanyl,17.0,Love in the Time of Fentanyl,0.0,en,,An intimate portrait of a community fighting to save lives and keep hope alive in a neighborhood ravaged by the overdose crisis.,1.516,85.0,0.0,2023-02-03,0.0,0.0,Documentary,English,"Canada, United States of America"
https://www.nytimes.com/2023/01/31/movies/pamela-a-love-story-review.html,"This documentary from Ryan White rewinds, to powerful effect, on Pamela Anderson’s life and fame.",The New York Times,"name: subject, value: Documentary Films and Programs, rank: 1, major: N, name: persons, value: Anderson, Pamela (1967- ), rank: 2, major: N, name: persons, value: White, Ryan (Filmmaker), rank: 3, major: N, name: creative_works, value: Pamela, a Love Story (Movie), rank: 4, major: N",2023-01-31T12:00:05+0000,295,"‘Pamela, a Love Story’ Review: A Frank Look Back",,,"Pamela, a Love Story",,,,By Glenn Kenny,,"Pamela, a Love Story",,,,,,,,,,,,,nan,nan,nan
https://www.nytimes.com/2023/01/19/movies/in-from-the-side-review.html,"In Matt Carter’s gay rugby film, sports and romance smash together like two players from opposing teams.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: In From the Side (Movie), rank: 2, major: N, name: persons, value: Carter, Matt (Filmmaker), rank: 3, major: N",2023-01-19T17:50:16+0000,281,‘In From the Side’ Review: Love and Rugby Play a Losing Game,,,In From the Side,,,,By Kyle Turner,,In From the Side,,,,,,,,,,,,,nan,nan,nan
https://www.nytimes.com/2023/01/19/movies/after-love-review.html,"In this intelligent melodrama by the director Aleem Khan, a British woman discovers her husband has been leading a double life.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: After Love (2020) (Movie), rank: 2, major: N, name: persons, value: Khan, Aleem, rank: 3, major: N, name: persons, value: Scanlan, Joanna (1961- ), rank: 4, major: N",2023-01-19T12:00:06+0000,359,‘After Love’ Review: The Other Woman,Critic’s Pick,,After Love,,,,By Beatrice Loayza,,After Love,23.0,After Love,0.0,en,,"Set in the port town of Dover in the South-East of England, Mary Hussain suddenly finds herself a widow following the unexpected death of her husband. A day after the burial, she discovers he has a secret just twenty-one miles across the English Channel in Calais.",12.16,89.0,0.0,2021-06-04,7.165,124.0,Drama,"English, Arabic, French, Urdu",United Kingdom
https://www.nytimes.com/2023/01/19/movies/after-love-review.html,"In this intelligent melodrama by the director Aleem Khan, a British woman discovers her husband has been leading a double life.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: After Love (2020) (Movie), rank: 2, major: N, name: persons, value: Khan, Aleem, rank: 3, major: N, name: persons, value: Scanlan, Joanna (1961- ), rank: 4, major: N",2023-01-19T12:00:06+0000,359,‘After Love’ Review: The Other Woman,Critic’s Pick,,After Love,,,,By Beatrice Loayza,,After Love,77.0,L'économie du couple,0.0,fr,,Marie and Boris decide to get a divorce after 15 years of marriage. Tensions rise when cash-strapped Boris must continue to live with Marie and the two children while trying to figure out how to divide the assets.,15.471,98.0,0.0,2016-06-08,6.1,115.0,Drama,French,"Belgium, France"
https://www.nytimes.com/2023/01/05/movies/alcarras-review.html,"In this naturalistic drama from Spain, a family confronts the impending loss of its generations-old farm.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: persons, value: Simon, Carla, rank: 2, major: N, name: creative_works, value: Alcarras (Movie), rank: 3, major: N",2023-01-05T12:00:03+0000,306,‘Alcarràs’ Review: Labor of Love,,,Alcarràs,,,,By Devika Girish,,Alcarràs,25.0,Alcarràs,3.0,ca,https://www.alcarras-film.com/,"In a small village in Catalonia, the peach farmers of the Solé family spend every summer together picking fruit from their orchard. But when plans arise to install solar panels and cut down trees, the members of this tight-knit group suddenly face eviction – and the loss of far more than their home.",13.073,115.0,2.0,2022-04-29,6.9,182.0,Drama,Catalan,Spain
https://www.nytimes.com/2022/12/15/movies/nelly-and-nadine-review.html,A family archive provides intimate records of a love affair that began between two women imprisoned in the Ravensbrück concentration camp.,The New York Times,"name: subject, value: Documentary Films and Programs, rank: 1, major: N, name: persons, value: Gertten, Magnus, rank: 2, major: N, name: creative_works, value: Nelly & Nadine (Movie), rank: 3, major: N, name: subject, value: Content Type: Personal Profile, rank: 4, major: N, name: subject, value: Holocaust and the Nazi Era, rank: 5, major: N, name: subject, value: World War II (1939-45), rank: 6, major: N, name: subject, value: Women and Girls, rank: 7, major: N, name: subject, value: Homosexuality and Bisexuality, rank: 8, major: N",2022-12-15T12:00:04+0000,308,"‘Nelly & Nadine’ Review: An Unlikely Love, an Unlikely Record",,,Nelly &amp; Nadine,,,,By Teo Bugbee,,Nelly & Nadine,,,,,,,,,,,,,nan,nan,nan
https://www.nytimes.com/2022/12/01/movies/lady-chatterleys-lover-review.html,The new Netflix adaptation of D.H. Lawrence’s once-controversial novel is both steamy and decorous.,The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: ""Lady Chatterleys Lover (Movie)"", rank: 2, major: N, name: persons, value: Corrin, Emma (1995- ), rank: 3, major: N, name: persons, value: De Clermont-Tonnerre, Laure, rank: 4, major: N, name: persons, value: Lawrence, D H, rank: 5, major: N",2022-12-01T16:40:55+0000,768,‘Lady Chatterley’s Lover’ Review: When Connie Met Ollie,,,A Love Whose Name Is Often Spoken,,,,By A.O. Scott,,Lady Chatterley’s Lover,,,,,,,,,,,,,nan,nan,nan
https://www.nytimes.com/2022/11/23/movies/sound-of-christmas-review.html,A young singer gets more than she bargained for when she accepts a job as a nanny for a billionaire’s children.,The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: persons, value: Ne-Yo, rank: 2, major: N, name: creative_works, value: The Sound of Christmas (Movie), rank: 3, major: N, name: persons, value: Mattison, Booker T, rank: 4, major: N, name: persons, value: McNeill, Serayah, rank: 5, major: N",2022-11-23T15:00:09+0000,277,‘The Sound of Christmas’ Review: A Gospel Singer Finds Love,,,The Sound  Of Christmas,,,,By Concepción de León,,The Sound of Christmas,31.0,The Sound of Christmas,0.0,en,,A woman facing eviction just before Christmas who must navigate budding romantic feelings for a handsome billionaire when she takes a job nannying for his two children right before Christmas.,1.712,0.0,0.0,2022-11-24,8.0,4.0,"TV Movie, Drama",English,United States of America
https://www.nytimes.com/2022/11/17/movies/the-inspection-review-boot-camp-a-love-story.html,"Elegance Bratton’s autobiographical first feature is a lyrical, wrenching look at a young Marine’s journey through basic training.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: The Inspection (Movie), rank: 2, major: N, name: persons, value: Bratton, Elegance, rank: 3, major: N",2022-11-17T12:00:07+0000,836,"‘The Inspection’ Review: Boot Camp, a Love Story",critic’s pick,,"A Few Good Men, Some With Secrets",,,,By A.O. Scott,,The Inspection,33.0,The Inspection,0.0,en,https://a24films.com/films/inspection,"Ellis French is a young, gay Black man, rejected by his mother and with few options for his future, decides to join the Marines, doing whatever it takes to succeed in a system that would cast him aside. But even as he battles deep-seated prejudice and the grueling routines of basic training, he finds unexpected camaraderie, strength, and support in this new community, giving him a hard-earned sense of belonging that will shape his identity and forever change his life.",9.193,95.0,270613.0,2022-11-18,6.086,58.0,Drama,"Arabic, Spanish, English",United States of America
https://www.nytimes.com/2022/11/17/movies/bones-and-all-review.html,Luca Guadagnino’s latest stars Timothée Chalamet and Taylor Russell as young cannibals on the run.,The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: Bones and All (Movie), rank: 2, major: N, name: persons, value: Guadagnino, Luca, rank: 3, major: N, name: persons, value: Chalamet, Timothee (1995- ), rank: 4, major: N, name: persons, value: Russell, Taylor (1994- ), rank: 5, major: N",2022-11-17T12:00:06+0000,710,‘Bones and All’ Review: You Eat What You Are,,,"It’s Eat, Prey, Love on a Journey of Self-Discovery",,,,By A.O. Scott,,Bones and All,35.0,Bones and All,16000000.0,it,https://www.bonesandallfilm.net/,"Abandoned by her father, a young woman embarks on a thousand-mile odyssey through the backroads of America where she meets a disenfranchised drifter. But despite their best efforts, all roads lead back to their terrifying pasts and to a final stand that will determine whether their love can survive their otherness.",37.6,131.0,15234907.0,2022-11-18,7.069,1270.0,"Drama, Horror, Romance",English,"Italy, United States of America"
https://www.nytimes.com/2022/10/20/movies/my-policeman-review.html,"A schoolteacher, her police officer husband and his lover deny each other romantic satisfaction in this dismal melodrama.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: My Policeman (Movie), rank: 2, major: N, name: persons, value: Grandage, Michael, rank: 3, major: N",2022-10-20T16:52:51+0000,303,"‘My Policeman’ Review: Two Love Affairs, Equally Tragic",,,My Policeman,,,,By Teo Bugbee,,My Policeman,37.0,My Policeman,0.0,en,https://www.amazon.com/dp/B09Y8SHDPD,"In the late 1990s, the arrival of elderly invalid Patrick into Marion and Tom’s home triggers the exploration of seismic events from 40 years previous: the passionate relationship between Tom and Patrick at a time when homosexuality was illegal.",15.311,113.0,0.0,2022-10-20,7.719,648.0,"Drama, Romance",English,"United Kingdom, United States of America"
https://www.nytimes.com/2022/09/08/movies/about-fate-review.html,"Thomas Mann’s beguiling performance drives this Emma Roberts vehicle, but the romantic comedy creaks under the weight of its coincidences.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: About Fate (Movie), rank: 2, major: N, name: persons, value: Vaysberg, Marius, rank: 3, major: N, name: persons, value: Mann, Thomas (1991- ), rank: 4, major: N, name: persons, value: Roberts, Emma (1991- ), rank: 5, major: N",2022-09-09T01:00:03+0000,289,‘About Fate’ Review: Love the One You’re With?,,,About Fate,,,,By Lisa Kennedy,,About Fate,39.0,About Fate,0.0,en,,"Two strangers believe in love but never seem to be able to find its true meaning. In a wild twist of events, fate puts each in the other's path on one stormy New Year's Eve.",31.179,100.0,0.0,2022-09-08,7.449,369.0,"Romance, Comedy",English,United States of America
https://www.nytimes.com/2022/09/01/movies/waiting-for-bojangles-review-endless-love.html,"Set in Paris in the 1960s, the film tells the story of two irrepressible lovers, and their young son, whose tale turns tragic.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: persons, value: Bourdeaut, Olivier, rank: 2, major: N, name: creative_works, value: Waiting for Bojangles (Movie), rank: 3, major: N, name: persons, value: Roinsard, Regis, rank: 4, major: N",2022-09-01T11:00:06+0000,267,‘Waiting for Bojangles’ Review: Endless Love,,,Waiting for Bojangles,,,,By Calum Marsh,,Waiting for Bojangles,41.0,En attendant Bojangles,0.0,fr,,"A boy and his eccentric parents leave their home in Paris for a country house in Spain. As the mother descends deeper into her own mind, it's up to the boy and his father to keep her safe and happy.",13.004,124.0,0.0,2021-10-13,7.4,304.0,"Drama, Comedy, Romance","English, French, Spanish","France, United States of America"
https://www.nytimes.com/2022/08/04/movies/i-love-my-dad-review.html,This comedy is a daddy-issues movie with a queasy premise truly made for these times.,The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: persons, value: Oswalt, Patton, rank: 2, major: N, name: creative_works, value: I Love My Dad (Movie), rank: 3, major: N, name: persons, value: Morosini, James, rank: 4, major: N",2022-08-04T11:00:05+0000,418,‘I Love My Dad’ Review: A Father Catfishes His Son,,,A Father Catfishes His Son. We Just Wait for the Ick.,,,,By Glenn Kenny,,I Love My Dad,43.0,I Love My Dad,0.0,en,http://www.magpictures.com/ilovemydad/,A hopelessly estranged father catfishes his son in an attempt to reconnect.,5.638,90.0,0.0,2022-08-05,5.8,43.0,Comedy,English,United States of America
https://www.nytimes.com/2022/07/28/movies/a-love-song-review.html,Two former childhood friends rekindle their connection in this sweetly hopeful story of romantic longing.,The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: A Love Song (Movie), rank: 2, major: N, name: persons, value: Walker-Silverman, Max, rank: 3, major: N, name: persons, value: Dickey, Dale (Actor), rank: 4, major: N, name: persons, value: Studi, Wes, rank: 5, major: N",2022-07-28T11:00:06+0000,395,‘A Love Song’ Review: When Moving Forward Means Looking Back,Critic’s Pick,,The Romantic Ache That Never Truly Dies,,,,By Jeannette Catsoulis,,A Love Song,45.0,A Love Song,0.0,en,,"Two childhood sweethearts, now both widowed, share a night by a lake in the mountains.",7.994,81.0,278562.0,2022-07-29,6.816,38.0,"Drama, Romance","English, Spanish",United States of America
https://www.nytimes.com/2022/07/21/movies/alone-together-review.html,"Katie Holmes writes, directs and stars in this minor-key rom-com set in 2020.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: persons, value: Holmes, Katie, rank: 2, major: N, name: creative_works, value: Alone Together (Movie), rank: 3, major: N",2022-07-21T15:37:18+0000,254,‘Alone Together’ Review: Finding Love in a Pandemic Retreat,,,Alone Together,,,,By Teo Bugbee,,Alone Together,47.0,Alone Together,0.0,en,,"Strangers June and Charlie wind up double-booked in the same upstate New York Airbnb during the start of COVID-19. Exasperating the situation, the lockdown forces them both to stay and confront the unexpected feelings that develop between them.",12.281,101.0,0.0,2022-07-22,5.148,44.0,"Romance, Drama",English,United States of America
https://www.nytimes.com/2022/07/21/movies/art-of-love-review.html,"A disillusioned college professor develops a relationship with a young Chinese woman, in a familiar and worn-out narrative.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: Art of Love (Movie), rank: 2, major: N, name: persons, value: Kaplan, Betty (Film Director), rank: 3, major: N",2022-07-21T13:21:43+0000,354,‘Art of Love’ Review: An Erotic Male Fantasy in Puerto Rico,,,Art of Love,,,,By Concepción de León,,Art of Love,49.0,Romantik Hırsız,0.0,tr,https://www.netflix.com/title/81689799,"After learning that the art thief she has been chasing is her ex-lover, an officer working for Interpol concocts a plan to catch him red-handed.",66.259,99.0,0.0,2024-03-13,6.457,115.0,"Romance, Action, Drama",Turkish,Turkey
https://www.nytimes.com/2022/07/21/movies/art-of-love-review.html,"A disillusioned college professor develops a relationship with a young Chinese woman, in a familiar and worn-out narrative.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: Art of Love (Movie), rank: 2, major: N, name: persons, value: Kaplan, Betty (Film Director), rank: 3, major: N",2022-07-21T13:21:43+0000,354,‘Art of Love’ Review: An Erotic Male Fantasy in Puerto Rico,,,Art of Love,,,,By Concepción de León,,Art of Love,59.0,Romantik Hırsız,0.0,tr,https://www.netflix.com/title/81689799,"After learning that the art thief she has been chasing is her ex-lover, an officer working for Interpol concocts a plan to catch him red-handed.",66.259,99.0,0.0,2024-03-13,6.457,115.0,"Romance, Action, Drama",Turkish,Turkey
https://www.nytimes.com/2022/07/21/movies/art-of-love-review.html,"A disillusioned college professor develops a relationship with a young Chinese woman, in a familiar and worn-out narrative.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: Art of Love (Movie), rank: 2, major: N, name: persons, value: Kaplan, Betty (Film Director), rank: 3, major: N",2022-07-21T13:21:43+0000,354,‘Art of Love’ Review: An Erotic Male Fantasy in Puerto Rico,,,Art of Love,,,,By Concepción de León,,Art of Love,283.0,Romantik Hırsız,0.0,tr,https://www.netflix.com/title/81689799,"After learning that the art thief she has been chasing is her ex-lover, an officer working for Interpol concocts a plan to catch him red-handed.",66.259,99.0,0.0,2024-03-13,6.457,115.0,"Romance, Action, Drama",Turkish,Turkey
https://www.nytimes.com/2022/07/21/movies/art-of-love-review.html,"A disillusioned college professor develops a relationship with a young Chinese woman, in a familiar and worn-out narrative.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: Art of Love (Movie), rank: 2, major: N, name: persons, value: Kaplan, Betty (Film Director), rank: 3, major: N",2022-07-21T13:21:43+0000,354,‘Art of Love’ Review: An Erotic Male Fantasy in Puerto Rico,,,Art of Love,,,,By Concepción de León,,Art of Love,307.0,Romantik Hırsız,0.0,tr,https://www.netflix.com/title/81689799,"After learning that the art thief she has been chasing is her ex-lover, an officer working for Interpol concocts a plan to catch him red-handed.",66.259,99.0,0.0,2024-03-13,6.457,115.0,"Romance, Action, Drama",Turkish,Turkey
https://www.nytimes.com/2022/07/21/movies/the-wheel-review.html,"In this marriage drama, a young couple heads to the countryside to break out of a toxic cycle.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: The Wheel (Movie), rank: 2, major: N, name: persons, value: Pink, Steve, rank: 3, major: N",2022-07-21T11:00:08+0000,287,‘The Wheel’ Review: Songs of Love and Hate,,,The Wheel,,,,By Nicolas Rapold,,The Wheel,,,,,,,,,,,,,nan,nan,nan
https://www.nytimes.com/2022/07/07/movies/thor-love-and-thunder-review.html,"The director Taika Waititi injects antic silliness, once again, into this Marvel franchise starring Chris Hemsworth, who swings a mighty hammer and flexes mightier muscles.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: organizations, value: Marvel Studios, rank: 2, major: N, name: persons, value: Bale, Christian, rank: 3, major: N, name: persons, value: Crowe, Russell, rank: 4, major: N, name: persons, value: Hemsworth, Chris, rank: 5, major: N, name: persons, value: Waititi, Taika, rank: 6, major: N, name: persons, value: Thompson, Tessa, rank: 7, major: N, name: persons, value: Portman, Natalie, rank: 8, major: N",2022-07-07T18:26:10+0000,942,‘Thor: Love and Thunder’ Review: A God’s Comic Twilight,,,"He’s Still a Norse God, But Also a Big Old Goof",,,,By Manohla Dargis,,Thor: Love and Thunder,53.0,Thor: Love and Thunder,250000000.0,en,https://www.marvel.com/movies/thor-love-and-thunder,"After his retirement is interrupted by Gorr the God Butcher, a galactic killer who seeks the extinction of the gods, Thor Odinson enlists the help of King Valkyrie, Korg, and ex-girlfriend Jane Foster, who now wields Mjolnir as the Mighty Thor. Together they embark upon a harrowing cosmic adventure to uncover the mystery of the God Butcher’s vengeance and stop him before it’s too late.",123.288,119.0,760900000.0,2022-07-06,6.458,7291.0,"Fantasy, Action, Comedy",English,United States of America
